mutantId,project,package,path,filename,class,method,eventType,originalExp,mutatedExp,startLine,endLine,sourceCodeLocation,evaluationResult
147,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,setIndent,LVR,<CLASS>,<EMPTY>,212,220,215,""":"" |==> """""
148,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,setIndent,STD,<ASSIGN>,<NO-OP>,212,220,215,"this.separator = "":""; |==> <NO-OP>"
149,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,setIndent,STD,<ASSIGN>,<NO-OP>,212,220,217,this.indent = indent; |==> <NO-OP>
150,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,setIndent,LVR,<CLASS>,<EMPTY>,212,220,218,""": "" |==> """""
151,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,setIndent,STD,<ASSIGN>,<NO-OP>,212,220,218,"this.separator = "": ""; |==> <NO-OP>"
152,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,setLenient,STD,<ASSIGN>,<NO-OP>,234,236,235,this.lenient = lenient; |==> <NO-OP>
153,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,isLenient,EVR,<IDENTIFIER(boolean)>,<DEFAULT>,241,243,242,lenient |==> false
154,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,setHtmlSafe,STD,<ASSIGN>,<NO-OP>,252,254,253,this.htmlSafe = htmlSafe; |==> <NO-OP>
155,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,isHtmlSafe,EVR,<IDENTIFIER(boolean)>,<DEFAULT>,260,262,261,htmlSafe |==> false
156,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,setSerializeNulls,STD,<ASSIGN>,<NO-OP>,268,270,269,this.serializeNulls = serializeNulls; |==> <NO-OP>
157,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,getSerializeNulls,EVR,<IDENTIFIER(boolean)>,<DEFAULT>,276,278,277,serializeNulls |==> false
158,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,beginArray,STD,<CALL>,<NO-OP>,286,289,287,writeDeferredName(); |==> <NO-OP>
159,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,beginArray,LVR,<CLASS>,<EMPTY>,286,289,288,"""["" |==> """""
160,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,endArray,LVR,<CLASS>,<EMPTY>,296,298,297,"""]"" |==> """""
161,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,beginObject,STD,<CALL>,<NO-OP>,306,309,307,writeDeferredName(); |==> <NO-OP>
162,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,beginObject,LVR,<CLASS>,<EMPTY>,306,309,308,"""{"" |==> """""
163,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,endObject,LVR,<CLASS>,<EMPTY>,316,318,317,"""}"" |==> """""
164,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,open,STD,<CALL>,<NO-OP>,324,329,325,beforeValue(); |==> <NO-OP>
165,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,open,STD,<CALL>,<NO-OP>,324,329,326,push(empty); |==> <NO-OP>
166,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,open,STD,<CALL>,<NO-OP>,324,329,327,out.write(openBracket); |==> <NO-OP>
167,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,open,EVR,<IDENTIFIER(com.google.gson.stream.JsonWriter)>,<DEFAULT>,324,329,328,this |==> null
168,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,EVR,<METHOD_INVOCATION(int)>,<DEFAULT>,335,351,337,peek() |==> 0
169,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,"!=(int,int)","<(int,int)",335,351,338,context != nonempty |==> context < nonempty
170,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,"!=(int,int)","<=(int,int)",335,351,338,context != nonempty |==> context <= nonempty
171,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,"!=(int,int)","==(int,int)",335,351,338,context != nonempty |==> context == nonempty
172,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,"!=(int,int)",">(int,int)",335,351,338,context != nonempty |==> context > nonempty
173,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,"!=(int,int)",">=(int,int)",335,351,338,context != nonempty |==> context >= nonempty
174,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,"!=(int,int)","FALSE(int,int)",335,351,338,context != nonempty |==> false
175,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,"!=(int,int)","TRUE(int,int)",335,351,338,context != nonempty |==> true
176,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,"!=(int,int)","<(int,int)",335,351,338,context != empty |==> context < empty
177,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,"!=(int,int)","<=(int,int)",335,351,338,context != empty |==> context <= empty
178,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,"!=(int,int)","==(int,int)",335,351,338,context != empty |==> context == empty
179,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,"!=(int,int)",">(int,int)",335,351,338,context != empty |==> context > empty
180,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,"!=(int,int)",">=(int,int)",335,351,338,context != empty |==> context >= empty
181,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,"!=(int,int)","FALSE(int,int)",335,351,338,context != empty |==> false
182,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,"!=(int,int)","TRUE(int,int)",335,351,338,context != empty |==> true
183,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,COR,"&&(boolean,boolean)","!=(boolean,boolean)",335,351,338,context != nonempty && context != empty |==> context != nonempty != (context != empty)
184,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,COR,"&&(boolean,boolean)","==(boolean,boolean)",335,351,338,context != nonempty && context != empty |==> context != nonempty == (context != empty)
185,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,COR,"&&(boolean,boolean)","FALSE(boolean,boolean)",335,351,338,context != nonempty && context != empty |==> false
186,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,COR,"&&(boolean,boolean)","LHS(boolean,boolean)",335,351,338,context != nonempty && context != empty |==> context != nonempty
187,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,COR,"&&(boolean,boolean)","RHS(boolean,boolean)",335,351,338,context != nonempty && context != empty |==> context != empty
188,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,COR,"&&(boolean,boolean)","TRUE(boolean,boolean)",335,351,338,context != nonempty && context != empty |==> true
189,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,COR,"&&(boolean,boolean)","||(boolean,boolean)",335,351,338,context != nonempty && context != empty |==> context != nonempty || context != empty
190,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,LVR,<CLASS>,<EMPTY>,335,351,339,"""Nesting problem."" |==> """""
191,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,"!=(java.lang.Object,java.lang.Object)","==(java.lang.Object,java.lang.Object)",335,351,341,deferredName != null |==> deferredName == null
192,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,"!=(java.lang.Object,java.lang.Object)","FALSE(java.lang.Object,java.lang.Object)",335,351,341,deferredName != null |==> false
193,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,"!=(java.lang.Object,java.lang.Object)","TRUE(java.lang.Object,java.lang.Object)",335,351,341,deferredName != null |==> true
194,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,LVR,<CLASS>,<EMPTY>,335,351,342,"""Dangling name: "" |==> """""
195,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,STD,<DEC>,<NO-OP>,335,351,345,stackSize--; |==> <NO-OP>
196,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,"==(int,int)","!=(int,int)",335,351,346,context == nonempty |==> context != nonempty
197,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,"==(int,int)","<(int,int)",335,351,346,context == nonempty |==> context < nonempty
198,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,"==(int,int)","<=(int,int)",335,351,346,context == nonempty |==> context <= nonempty
199,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,"==(int,int)",">(int,int)",335,351,346,context == nonempty |==> context > nonempty
200,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,"==(int,int)",">=(int,int)",335,351,346,context == nonempty |==> context >= nonempty
201,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,"==(int,int)","FALSE(int,int)",335,351,346,context == nonempty |==> false
202,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,"==(int,int)","TRUE(int,int)",335,351,346,context == nonempty |==> true
203,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,STD,<CALL>,<NO-OP>,335,351,347,newline(); |==> <NO-OP>
204,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,STD,<CALL>,<NO-OP>,335,351,349,out.write(closeBracket); |==> <NO-OP>
205,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,EVR,<IDENTIFIER(com.google.gson.stream.JsonWriter)>,<DEFAULT>,335,351,350,this |==> null
390,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,STD,<CALL>,<NO-OP>,554,562,555,out.close(); |==> <NO-OP>
391,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,EVR,<IDENTIFIER(int)>,<DEFAULT>,554,562,557,stackSize |==> 0
392,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,LVR,POS,0,554,562,558,1 |==> 0
393,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,LVR,POS,NEG,554,562,558,1 |==> -1
394,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,">(int,int)","!=(int,int)",554,562,558,size > 1 |==> size != 1
395,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,">(int,int)","<(int,int)",554,562,558,size > 1 |==> size < 1
396,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,">(int,int)","<=(int,int)",554,562,558,size > 1 |==> size <= 1
397,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,">(int,int)","==(int,int)",554,562,558,size > 1 |==> size == 1
398,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,">(int,int)",">=(int,int)",554,562,558,size > 1 |==> size >= 1
399,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,">(int,int)","FALSE(int,int)",554,562,558,size > 1 |==> false
400,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,ROR,">(int,int)","TRUE(int,int)",554,562,558,size > 1 |==> true
401,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,LVR,POS,0,554,562,558,1 |==> 0
402,Gson-18,com.google.gson.stream,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/stream,JsonWriter.java,JsonWriter,close,LVR,POS,NEG,554,562,558,1 |==> -1
